id,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
115858,L50965,L,302.3,311.1,1369,48.7,0,1,0,1,0,0,0
115973,L54689,L,300.5,311.9,1429,45.8,212,1,1,0,0,0,0
116057,M21027,M,300.9,310.7,1362,53.1,187,1,0,1,0,0,0
116090,M20955,M,300.9,310.7,2706,54.0,73,1,0,0,1,0,0
116115,H32278,H,300.6,309.4,1380,47.6,246,1,0,0,0,1,0
116119,L51923,L,303.3,311.8,1363,45.9,18,1,0,1,0,0,0
116140,L51786,L,302.9,311.1,1361,45.3,135,1,0,1,0,0,0
116232,L51945,L,304.0,312.7,1349,56.0,110,1,0,0,0,0,0
116242,L56843,L,299.1,310.2,1435,48.8,229,1,0,0,0,1,0
116352,H35323,H,300.7,310.2,1642,33.2,208,1,1,0,0,0,0
116436,L55253,L,300.5,312.0,1366,61.3,106,1,0,0,1,0,0
116514,L56667,L,298.9,309.6,1422,49.9,202,1,1,0,0,0,0
116551,L52986,L,301.5,311.1,1349,61.6,174,1,0,0,1,0,0
116606,L55540,L,298.6,309.7,1521,48.2,206,1,0,0,0,1,0
116708,L48341,L,297.0,307.8,1400,56.1,200,1,0,0,0,1,0
116726,L49759,L,299.3,309.1,1471,47.8,187,1,0,0,0,1,0
116775,H34469,H,303.8,312.9,1378,45.6,184,1,0,0,0,0,0
116843,L51293,L,302.0,310.6,1375,48.9,156,1,0,1,0,0,0
116935,L52263,L,304.1,313.1,1372,57.3,62,1,0,0,1,0,0
116951,L56756,L,299.6,310.7,1523,41.7,205,1,1,0,0,0,0
116960,L50928,L,302.5,311.0,1365,51.1,149,1,0,1,0,0,0
116963,L48854,L,297.9,307.8,1352,47.9,203,1,0,0,0,1,0
117095,L47926,L,296.8,308.1,1289,62.0,199,1,1,0,0,0,0
117278,L54263,L,300.7,310.4,1710,27.8,209,1,0,0,0,0,0
117298,L54716,L,300.1,311.4,2579,12.5,64,1,0,0,1,0,0
117345,L55686,L,298.4,309.6,1524,46.4,163,1,0,0,0,0,0
117388,M22451,M,300.5,311.1,1296,61.3,202,1,0,0,0,0,0
117411,L51624,L,302.3,310.2,1329,50.0,154,1,0,1,0,0,0
117458,L53271,L,300.9,310.7,1412,57.5,16,1,0,0,0,1,0
117465,M18981,M,302.1,310.7,1342,49.2,2,1,0,1,0,0,0
117479,L48599,L,298.9,310.5,1450,48.7,207,1,0,0,0,0,0
117552,M16856,M,298.4,308.0,1316,58.2,198,1,1,0,0,0,0
117612,M20194,M,303.4,312.6,1452,41.5,65,1,0,0,0,0,0
117613,L51737,L,302.7,310.6,1626,35.2,205,1,0,0,0,0,0
117615,M22709,M,300.3,311.7,1474,43.8,222,1,1,0,0,0,0
117630,L53258,L,300.8,310.7,2495,13.8,203,1,1,0,0,0,0
117649,L52242,L,304.0,312.9,2344,62.9,202,1,0,0,0,1,0
117668,M19202,M,301.7,309.8,1284,68.2,207,1,1,1,1,0,0
117819,L51681,L,302.5,310.2,1307,54.0,44,1,0,1,0,0,0
117991,L51612,L,302.4,310.5,1345,46.4,127,1,0,1,0,0,0
118172,M19113,M,302.4,311.1,1329,48.6,111,1,0,1,0,0,0
118182,L51577,L,302.4,310.1,1359,55.8,29,1,0,1,0,0,0
118231,M18906,M,301.9,310.9,1376,55.0,197,1,0,0,0,1,0
118262,L49979,L,300.1,309.3,1559,33.3,193,1,1,0,0,0,0
118409,L55686,L,298.4,309.6,1710,34.6,163,1,0,0,0,0,0
118585,H35323,H,300.7,310.2,1498,49.3,208,1,1,0,1,0,0
118612,M19148,M,301.9,310.4,1357,47.3,195,1,0,1,0,0,0
118636,M23593,M,297.4,308.8,1538,36.9,204,1,1,0,0,0,0
118673,L56199,L,297.2,308.1,2861,3.8,225,1,0,0,1,0,0
118697,L51461,L,301.9,310.1,1331,45.9,180,1,0,1,0,0,0
118740,L49305,L,299.3,308.9,1450,69.4,119,1,0,0,0,1,0
118824,L48812,L,297.9,307.8,1258,69.8,89,1,0,0,0,1,0
118855,M24765,M,298.7,309.1,1367,55.5,200,1,1,0,0,1,0
118958,M19041,M,303.5,312.0,1353,51.7,86,1,0,1,0,0,0
118967,L51684,L,302.4,310.1,1378,46.6,187,1,0,1,0,0,0
119049,L56202,L,297.4,308.2,1297,60.5,192,1,0,0,0,1,0
119105,L51381,L,302.4,311.0,1373,48.2,186,1,0,1,0,0,0
119155,L51681,L,302.5,310.2,1307,54.0,86,1,0,0,0,0,0
119234,L51434,L,302.6,311.0,1412,68.0,114,1,0,1,1,0,0
119298,M23252,M,298.5,309.6,1502,39.4,84,1,0,0,1,0,0
119358,L47567,L,297.7,308.7,1249,60.4,208,1,0,0,0,0,0
119417,L53868,L,301.7,311.0,1343,67.9,21,1,0,0,0,1,0
119523,L56354,L,297.8,308.9,1871,38.1,200,1,1,0,0,0,0
119804,L50801,L,302.2,311.0,2659,11.4,23,1,0,0,1,0,0
119967,L54347,L,300.3,310.2,1362,41.5,9,1,0,0,0,0,0
119970,L51585,L,302.4,310.2,1398,52.7,194,1,0,1,0,1,0
120048,L56355,L,297.7,309.0,1403,45.3,0,1,0,0,0,0,0
120093,L50627,L,301.7,310.6,1426,49.5,216,1,1,0,0,0,0
120160,L51344,L,302.2,310.6,1346,63.9,109,1,0,1,1,0,0
120300,L53258,L,300.8,310.7,1339,59.2,203,1,0,0,0,1,0
120575,L48027,L,296.4,307.4,1515,5.6,213,1,0,0,0,0,0
120598,L51326,L,301.8,310.3,1376,55.1,162,1,0,0,0,0,0
120609,H37186,H,300.5,311.6,1372,68.2,67,1,0,0,1,0,0
120617,L51830,L,303.3,311.3,1397,69.4,215,1,0,0,1,0,0
120620,M16789,M,298.0,307.8,1331,68.0,153,1,0,0,1,0,0
120622,L56771,L,299.2,310.4,1298,69.4,37,1,0,0,0,1,0
120630,L51801,L,303.0,311.2,1385,50.0,101,1,0,1,0,0,0
120742,L54781,L,300.4,311.2,1326,61.9,203,1,0,0,0,1,0
120758,L51956,L,303.5,312.1,1363,52.5,139,1,0,1,0,0,0
120811,L56196,L,297.3,308.2,1521,52.7,212,1,0,0,0,0,0
120840,L55356,L,299.8,311.2,2721,40.0,172,1,0,0,1,0,0
120860,L51464,L,301.8,310.0,1293,63.9,187,1,0,1,0,0,0
120952,L51034,L,302.4,311.0,1338,67.6,9,1,0,0,1,0,0
121104,L51362,L,302.4,310.8,1361,52.3,155,1,0,1,0,0,0
121455,L51856,L,303.5,311.6,1334,53.0,92,1,0,1,0,0,0
121530,M19283,M,302.6,310.2,1337,56.8,119,1,1,1,0,0,0
121532,L51506,L,301.6,310.1,1362,46.0,70,1,0,1,0,0,0
121604,M21400,M,301.4,310.6,1368,63.7,92,1,0,0,1,0,0
121762,M21705,M,301.3,311.3,2377,15.0,171,1,0,0,1,0,0
121800,L54936,L,300.5,311.8,1550,57.9,176,1,0,0,0,0,0
121810,M21201,M,300.4,309.8,1329,55.2,0,1,0,0,0,1,0
121873,L51359,L,302.2,310.9,1349,51.5,148,1,0,1,0,0,0
121887,L51615,L,302.3,310.1,1383,52.7,134,1,0,1,0,0,0
121938,M19135,M,302.4,310.4,1355,45.6,164,1,0,1,0,0,0
121950,L51719,L,302.5,310.8,1374,44.3,142,1,0,1,0,0,0
122034,M19296,M,302.4,310.1,1379,52.7,136,1,0,1,0,0,0
122084,L52010,L,303.4,312.4,1449,66.8,104,1,0,0,1,0,0
122098,L48070,L,295.6,306.1,1256,71.4,119,1,0,0,1,0,0
122138,M19249,M,302.1,310.0,1355,45.1,23,1,0,0,0,0,0
122150,M21865,M,300.7,310.6,1701,26.1,0,1,1,0,0,0,0
122293,L56195,L,297.2,308.1,1431,49.7,171,1,0,0,0,0,0
122399,L56261,L,297.3,308.0,1327,65.1,165,1,0,0,0,1,0
122451,L55535,L,298.7,309.6,1282,62.7,196,1,0,0,0,1,0
122547,L51647,L,302.7,310.6,1344,43.0,203,1,0,1,0,0,0
122668,H33761,H,302.6,310.5,1379,54.3,172,1,0,1,0,0,0
122711,L51826,L,303.3,311.4,1497,43.8,234,1,1,0,0,0,0
122713,L53141,L,300.3,310.7,1366,53.3,125,1,0,0,0,0,0
122799,L50446,L,301.3,310.1,1355,56.8,195,1,0,0,0,1,0
122829,M15067,M,298.3,308.7,1445,60.7,119,1,0,0,1,0,0
122874,M18096,M,300.9,309.4,1342,62.4,113,1,0,1,0,0,0
122919,M16130,M,298.0,309.4,1280,64.1,50,1,0,0,0,0,0
123010,L52168,L,303.8,313.1,2497,13.0,137,1,0,0,0,0,0
123033,L53270,L,300.9,310.8,1708,29.1,14,1,0,0,1,0,0
123119,L53428,L,300.8,310.1,1405,61.2,155,1,0,0,1,1,0
123128,L53271,L,300.9,310.7,1368,62.0,12,1,0,0,0,1,0
123161,L51086,L,302.3,311.2,1373,62.5,203,1,0,0,0,0,0
123438,L48676,L,298.0,308.7,1268,53.8,91,1,0,0,0,1,0
123450,L54996,L,299.8,311.2,1377,53.6,143,1,0,0,0,1,0
123451,M19019,M,302.0,310.5,1365,61.5,86,1,0,1,0,0,0
123493,L51310,L,301.8,310.1,1446,62.8,22,1,0,1,0,0,0
123617,L50446,L,301.3,310.7,1372,51.0,86,1,0,1,0,0,0
123635,L47672,L,297.4,309.3,1312,63.7,111,1,0,0,1,0,0
123712,L53256,L,301.0,310.9,1379,54.0,199,1,0,0,0,1,0
123714,L56833,L,299.0,309.9,1373,55.7,171,1,0,0,0,0,0
123725,L51577,L,302.3,310.2,1339,46.8,22,1,0,1,0,0,0
123733,L48775,L,298.2,308.2,1491,39.5,218,1,0,0,0,0,0
123809,L53130,L,300.7,311.3,1270,61.8,100,1,0,0,0,0,0
123817,L49763,L,299.2,308.9,1326,53.8,195,1,0,0,0,1,0
123822,H30102,H,297.5,309.0,1258,69.6,89,1,0,0,1,0,0
123881,L51298,L,302.0,310.5,1346,48.2,50,1,0,1,0,0,0
123922,M18897,M,302.0,310.8,1724,29.0,235,1,0,0,0,0,0
123932,M19478,M,303.0,311.2,1335,53.6,164,1,0,1,0,0,0
123971,L51647,L,302.7,310.6,1359,56.0,207,1,0,0,0,1,0
124057,L52141,L,303.6,312.7,1367,56.0,172,1,0,1,0,0,0
124207,L51550,L,302.0,309.9,1308,57.6,85,1,0,1,1,0,0
124239,L47765,L,297.6,309.1,1356,47.6,220,1,0,1,0,0,0
124241,M18114,M,301.0,309.6,2567,12.1,222,1,0,0,1,1,0
124244,L51276,L,301.9,310.4,1370,41.7,148,1,0,1,0,0,0
124321,L52575,L,302.8,312.4,1454,59.9,234,1,0,0,0,1,0
124531,L51299,L,302.0,310.9,1360,45.2,12,1,0,1,0,0,1
124551,L51657,L,302.6,310.3,1351,57.4,14,1,0,1,0,0,0
124602,M19307,M,302.4,310.3,1376,48.6,17,1,0,1,0,0,0
124656,L51293,L,302.0,310.6,1325,61.1,192,1,0,0,0,1,0
124794,L56837,L,299.0,310.0,1384,58.7,212,1,1,0,0,0,0
124835,L49941,L,299.8,309.3,1364,53.8,212,1,0,0,0,1,0
124886,L53939,L,301.7,311.0,1441,44.3,208,1,0,0,0,0,0
124895,H30501,H,296.6,307.5,1549,35.8,206,1,0,0,0,0,0
124954,L51615,L,302.3,310.1,1321,52.7,148,1,0,1,0,0,0
124959,M19066,M,302.3,310.9,1365,56.8,218,1,0,1,0,0,0
124990,L55379,L,299.2,310.7,1617,27.0,225,1,0,0,0,0,0
125028,L53450,L,301.2,310.9,1339,52.4,30,1,0,0,0,0,0
125073,L54263,L,300.7,310.4,1416,61.8,209,1,0,0,0,1,0
125161,L53933,L,301.7,311.2,1385,50.7,195,1,0,0,0,0,0
125162,L51822,L,303.2,311.4,1238,52.1,226,1,0,1,0,1,0
125336,L56088,L,297.2,308.3,2584,12.6,165,1,0,0,1,0,0
125339,L49858,L,299.8,309.5,1280,48.5,51,1,0,0,0,0,0
125379,L51838,L,303.1,311.2,1368,54.5,25,1,0,1,0,0,0
125395,L51964,L,303.9,312.6,1369,45.3,125,1,0,1,0,0,0
125443,L55788,L,297.4,308.4,1569,38.1,220,1,0,0,0,0,0
125464,H30501,H,296.9,307.8,1611,35.8,206,1,0,0,0,0,0
125517,M17286,M,298.9,308.2,1372,63.6,127,1,0,0,0,0,0
125617,M19213,M,302.0,310.0,1586,35.2,146,1,0,0,0,0,0
125716,L48689,L,298.0,308.5,1662,28.3,220,1,1,0,0,0,0
125726,L56583,L,297.7,308.1,1367,62.2,172,1,0,0,0,1,0
125777,L56275,L,297.3,308.1,1376,56.9,204,1,0,0,0,0,0
125800,M19113,M,301.9,311.2,1368,56.8,187,1,0,0,0,0,0
125929,L50536,L,301.5,310.8,1355,57.8,195,1,0,0,0,0,0
126085,L52180,L,303.7,312.8,1404,53.3,35,1,0,0,0,0,0
126225,M18981,M,302.1,310.7,1364,51.7,77,1,0,1,0,0,0
126255,L56793,L,299.0,310.2,1529,62.5,176,1,0,0,0,0,0
126356,L53436,L,301.0,310.6,1493,41.9,206,1,1,0,0,0,0
126358,M19457,M,303.0,311.2,1378,43.2,5,1,0,1,0,0,0
126508,L53525,L,300.2,309.8,1298,65.5,13,1,0,0,0,1,0
126630,L56938,L,298.6,309.8,2271,44.2,218,1,1,0,0,0,0
126652,M19221,M,302.1,310.1,1342,50.4,145,1,0,1,0,0,0
126694,L54690,L,300.5,311.8,1524,38.9,214,1,1,0,0,1,0
126707,L51448,L,302.7,311.0,1410,61.8,195,1,0,0,0,1,0
126737,M17183,M,299.2,308.7,1401,47.2,198,1,1,0,0,0,0
126759,L51734,L,302.5,310.4,1351,58.2,198,1,0,1,0,0,0
126788,M18584,M,302.5,311.2,1353,51.7,70,1,0,1,0,0,0
127048,M19284,M,302.6,310.2,1377,66.8,100,1,0,1,1,0,0
127132,L53232,L,300.9,311.0,1463,40.0,149,1,0,0,0,0,0
127268,L49634,L,299.0,308.6,1296,62.7,100,1,0,0,0,1,0
127294,L53182,L,300.5,310.3,2633,12.1,202,1,0,0,1,0,0
127369,L55708,L,298.3,309.4,1229,62.1,20,1,0,0,0,1,0
127419,L55691,L,298.5,309.4,1373,56.2,207,1,0,0,0,1,0
127508,L49335,L,299.3,308.8,1341,47.7,199,1,0,0,0,1,0
127580,L51252,L,301.9,310.6,1331,68.6,87,1,0,0,0,0,0
127634,L52116,L,303.5,312.4,1559,70.6,94,1,0,0,1,0,0
127644,L51288,L,302.0,310.5,1358,50.3,177,1,0,1,0,0,0
127653,L56198,L,297.3,308.1,1615,35.4,217,1,0,0,0,0,0
127733,H30851,H,298.6,309.9,1867,24.4,40,1,0,0,0,0,0
127915,L56938,L,298.6,309.8,2271,16.2,150,1,0,0,0,0,0
127973,L53333,L,301.0,311.1,1399,64.4,177,1,0,0,0,1,0
127979,M19116,M,302.6,311.0,1296,61.9,106,1,0,0,1,0,0
127988,L54978,L,300.0,311.5,1812,28.3,2,1,0,0,1,0,0
127998,L54015,L,301.0,310.8,1369,59.1,192,1,0,0,1,0,0
128028,L47948,L,296.9,308.0,1380,57.3,11,1,0,0,0,1,0
128052,L54690,L,300.5,311.8,1372,57.5,214,1,0,0,0,1,0
128059,L48676,L,298.0,308.7,1429,69.4,189,1,0,0,1,1,0
128120,L49840,L,299.8,309.4,1291,56.2,188,1,0,0,0,1,0
128182,L47679,L,297.5,309.1,1315,63.6,213,1,0,0,0,1,0
128389,M16441,M,298.2,308.3,1560,33.0,181,1,0,0,1,0,0
128584,L51650,L,302.7,310.6,1379,44.3,0,1,0,1,0,0,0
128586,M20396,M,302.4,311.8,1363,54.0,119,1,0,0,0,0,0
128648,L51663,L,302.6,310.4,1355,55.1,21,1,0,1,0,0,0
128665,M19704,M,303.4,311.9,1298,61.0,59,1,0,1,0,0,0
128687,M19704,M,303.4,311.8,1362,50.9,69,1,0,1,0,0,0
128692,L53258,L,300.8,310.7,1339,52.7,203,1,0,0,0,1,0
128722,M18305,M,301.4,310.8,1599,30.8,218,1,1,0,0,0,0
128726,L51806,L,303.0,311.2,1341,51.0,186,1,0,1,0,0,0
128730,L51228,L,301.9,311.0,2691,45.6,31,1,0,0,0,0,0
128861,L52669,L,302.6,312.1,1499,35.0,215,1,1,0,0,0,0
128968,L51826,L,303.3,311.4,1497,46.0,23,1,0,0,0,0,0
129010,L51928,L,303.4,311.7,1374,47.3,31,1,0,1,0,0,0
129042,L56777,L,299.0,310.2,1369,51.0,200,1,0,0,0,0,0
129101,M19312,M,302.5,310.3,1375,49.0,172,1,0,1,0,0,0
129102,L54938,L,300.3,311.8,1361,56.8,196,1,0,0,0,1,0
129113,L51690,L,302.4,310.1,1369,55.7,106,1,0,1,0,0,0
129115,L51260,L,302.0,310.4,1357,58.0,235,1,1,0,0,0,0
129128,H29452,H,298.8,308.9,1339,49.6,134,1,0,0,0,0,0
129191,L54779,L,300.5,311.4,1374,48.8,11,1,0,0,0,0,0
129250,L51820,L,303.1,311.2,1349,54.2,234,1,0,1,0,1,0
129252,L49224,L,299.3,309.1,1470,41.1,118,1,0,0,0,1,0
129309,L49674,L,299.1,308.8,1654,30.7,207,1,0,0,0,0,0
129351,L53236,L,300.8,310.9,1236,69.8,215,1,0,0,0,0,0
129386,L53358,L,301.0,310.9,1365,67.9,20,1,0,0,1,0,0
129691,L51750,L,302.7,310.9,1358,48.7,161,1,0,1,0,0,0
129768,H33665,H,302.5,310.9,1356,55.5,101,1,0,0,0,0,0
129812,M18884,M,301.9,310.9,1365,60.3,73,1,0,0,0,0,0
129879,L51259,L,302.0,310.8,1354,51.2,101,1,0,1,0,0,0
129902,L54014,L,301.0,311.0,1378,51.1,188,1,0,0,0,1,0
129954,H33269,H,302.4,310.9,1344,57.4,187,1,0,1,0,1,0
129969,L48588,L,298.9,310.1,2672,12.2,83,1,0,0,1,0,0
130227,H33279,H,302.6,311.5,1547,37.2,59,1,0,0,0,0,0
130255,L54749,L,300.2,311.0,1436,71.8,149,1,0,0,1,0,0
130372,L51811,L,303.3,311.2,1350,44.6,197,1,0,1,0,0,0
130468,L51690,L,302.4,310.2,1346,62.4,2,1,0,0,0,0,0
130472,L48343,L,296.9,307.9,1367,57.1,204,1,0,0,0,1,0
130646,M19740,M,303.7,312.6,1357,48.1,124,1,0,1,0,0,0
130666,L56859,L,299.1,310.0,1358,45.0,20,1,0,0,0,0,0
130807,L53115,L,300.5,310.5,1374,52.7,64,1,0,0,0,1,0
130959,L53258,L,300.8,310.7,1339,59.3,203,1,0,0,0,1,0
131135,L51235,L,302.0,311.0,1348,62.7,49,1,0,0,1,0,0
131140,L51828,L,303.3,311.4,1359,47.2,0,1,0,1,0,0,0
131210,L54347,L,300.3,310.3,1362,60.3,7,1,0,0,0,0,0
131345,M18096,M,300.9,309.4,1372,62.4,113,1,0,1,0,0,0
131373,L51211,L,301.9,310.8,1362,49.8,229,1,0,1,0,0,0
131524,L51451,L,302.7,311.1,1361,48.1,142,1,0,1,0,0,0
131741,L49175,L,298.3,308.0,1258,65.1,198,1,0,0,1,1,0
131742,M15339,M,297.4,308.9,1352,48.1,163,1,0,0,0,0,0
131924,L51655,L,302.7,310.5,1351,41.8,179,1,0,0,0,0,0
132005,L48689,L,298.1,309.0,1428,36.7,188,1,1,0,0,0,0
132060,L53677,L,300.8,309.9,1331,61.2,192,1,0,0,0,0,0
132100,M19348,M,302.5,310.5,1379,54.8,40,1,0,1,0,0,0
132158,M19149,M,301.7,310.0,1274,68.1,198,1,0,1,1,0,0
132241,M23105,M,299.0,310.3,1303,68.6,111,1,0,0,0,0,0
132252,L54767,L,300.5,311.1,1351,55.2,165,1,0,1,0,0,0
132330,L53435,L,301.0,310.5,1379,57.3,204,1,1,0,0,0,0
132349,M19105,M,302.5,311.1,1346,43.0,11,1,0,0,0,0,0
132406,L51241,L,301.9,310.8,1386,44.8,62,1,0,0,0,1,0
132415,L49778,L,299.1,308.8,1508,37.4,20,1,0,0,0,0,0
132490,M19058,M,302.4,310.9,1378,54.6,170,1,0,1,0,1,0
132543,L50708,L,302.0,310.9,1378,53.1,212,1,0,0,1,1,0
132739,L51970,L,303.8,312.8,1410,48.0,143,1,0,0,0,0,0
132785,L55420,L,299.1,310.4,1362,56.2,96,1,0,0,0,1,0
132869,L56849,L,299.1,310.3,1396,45.9,218,1,1,0,0,0,0
132886,L53146,L,300.4,310.8,1397,55.7,156,1,0,0,0,0,0
132895,M19857,M,303.6,312.8,1369,54.4,2,1,0,0,0,0,0
132998,L50759,L,301.8,310.5,1202,66.7,92,1,0,0,0,1,0
133110,L56843,L,299.1,310.1,1369,52.0,229,1,0,0,0,0,0
133147,L52041,L,303.5,312.3,1432,40.2,215,1,1,0,0,0,0
133238,L56195,L,297.2,308.4,1431,49.7,210,1,0,0,0,1,0
133272,L51996,L,303.4,312.0,1470,35.9,90,1,0,0,0,0,0
133303,L51577,L,302.4,310.2,1339,51.6,29,1,0,1,0,0,0
133337,L51565,L,301.8,309.8,1442,45.3,233,1,0,0,0,0,0
133372,L55379,L,299.2,310.7,1369,47.2,225,1,0,0,0,0,0
133398,L51725,L,302.5,311.2,1378,45.8,86,1,0,1,0,0,0
133457,L53028,L,301.4,311.3,2323,13.9,50,1,0,0,1,0,0
133838,L54689,L,300.6,311.9,1524,36.9,212,1,1,0,0,0,0
133963,M22706,M,300.2,311.6,1421,52.0,210,1,1,0,0,1,0
134024,L47230,L,298.9,309.1,2861,4.6,148,1,0,0,1,0,0
134032,H30851,H,298.8,309.9,1439,45.2,17,1,0,0,0,0,0
134069,L51344,L,302.2,310.4,1372,53.9,73,1,0,1,0,0,0
134105,L50864,L,302.2,311.2,1270,65.3,6,1,0,0,1,0,0
134179,L50022,L,300.3,309.3,1326,58.2,192,1,0,0,0,1,0
134280,L51644,L,302.6,310.5,1379,50.3,201,1,0,1,0,0,0
134298,L49512,L,299.1,308.5,1478,50.4,220,1,0,0,0,1,0
134340,M19289,M,302.4,310.1,1341,51.2,97,1,0,1,0,0,0
134378,L51513,L,301.7,309.9,1364,56.9,71,1,0,1,0,0,0
134425,L50242,L,300.0,309.0,1354,40.4,88,1,0,0,0,0,0
134608,L51675,L,302.5,310.4,1359,57.2,67,1,0,1,0,0,0
134625,L56115,L,297.4,308.3,1801,26.9,11,1,0,0,0,0,0
134637,L55379,L,299.2,310.7,1737,26.2,225,1,0,0,0,0,0
134825,L51585,L,302.4,310.2,1325,45.2,225,1,1,1,0,0,0
134831,L54104,L,301.1,311.6,1431,72.3,208,1,0,0,1,0,0
134837,L52746,L,302.4,312.0,1378,54.9,206,1,0,0,0,1,0
134865,H35754,H,300.5,309.5,1397,45.9,17,1,0,0,0,0,0
134871,H34082,H,303.4,311.5,1375,54.0,22,1,0,1,0,0,0
134897,L49957,L,300.1,309.4,1541,37.8,148,1,1,0,0,0,0
134939,M19118,M,302.7,311.1,1297,60.7,197,1,0,0,0,1,0
134944,H35402,H,300.5,310.2,1297,58.2,153,1,1,0,0,0,0
134955,L54689,L,300.6,311.9,1515,35.9,212,1,0,0,0,0,0
135008,L51299,L,302.1,310.7,1325,45.1,204,1,0,1,0,0,0
135097,M22265,M,300.0,310.8,1359,52.1,163,1,0,0,0,0,0
135167,L52717,L,302.4,311.8,1357,51.7,122,1,0,1,0,0,0
135225,L51928,L,303.2,311.4,1358,46.2,87,1,0,1,0,0,0
135419,L47832,L,297.6,309.2,1396,50.0,159,1,0,0,0,1,0
135531,L51342,L,302.0,310.4,1331,59.8,105,1,0,1,0,0,0
135570,L54170,L,300.7,311.1,2478,41.1,170,1,0,0,0,0,0
135589,L51123,L,302.2,311.4,1333,66.7,205,1,0,0,1,1,0
135622,L56569,L,297.7,308.5,1503,38.0,179,1,1,0,0,0,0
135767,M18096,M,300.9,309.4,1342,62.4,113,1,0,1,0,0,0
135804,L49255,L,299.5,309.4,1390,58.8,181,1,0,0,0,1,0
135879,L51364,L,302.2,310.6,1337,56.8,159,1,0,1,0,1,0
135902,L52669,L,302.6,312.1,1638,35.0,215,1,1,0,0,0,0
135917,L56200,L,297.3,308.2,1553,33.5,208,1,1,0,0,0,0
135957,L55410,L,299.1,310.6,1353,49.7,74,1,0,0,0,0,0
136053,H34965,H,302.4,312.0,1286,62.3,162,1,0,0,1,0,0
136266,L51728,L,302.6,310.5,1329,49.7,155,1,0,1,0,0,0
